id;name;user_id;neighbourhood;apart_type_id;price;minimum_nights
34668577;ATICO CON GRAN TERRAZA;30856116;Peñagrande;1;1000;2
34669471;Estupenda habitación techos maderas;6903368;Justicia;2;59;1
34669511;Alquiler de 2 habitaciones;105126089;Alameda de Osuna;2;755;1
34669676;Very bright and quiet attic in Chamberí.;144771485;Trafalgar;1;280;2
34669854;¡FINAL CHAMPION! A 15 MINUTOS ANDANDO DEL ESTADIO;123178707;Canillejas;1;2300;1
34669939;CL final apartment £800 sleeps 4 ONLY £800;26397846;Universidad;1;500;3
34670034;Habitacion individual AEROPUERTO;226520639;Timón;2;350;1
34670621;Fuencarral street room, private bathroom F 25;132022481;Universidad;2;34;1
34670835;A good place for the champions league final;261546004;Guindalera;2;150;1
34670875;Habitación y baño exclusivo para huéspedes en Goya;9255894;Goya;2;49;2
34671219;Design apartment in Gran Via;261546813;Cortes;1;99;3
34671594;LUXURY AND STUNNING apartment in CHAMBERI;25640063;Universidad;1;400;3
34672409;One bedroom apartment in Justicia;64280308;Almagro;1;950;2
34672661;Habitación amplia;250144053;Castillejos;2;25;1
34672755;Cosy Quiet Room Close To Tetuan;1994848;Berruguete;2;490;2
34672894;Lovely and comfortable 1 bedroom apt. in Madrid;36985972;Lista;1;800;1
34673791;Particular studio in La Latina;100654397;Palacio;1;129;1
34674163;LaTia;261545727;Pacífico;1;250;2
34674202;FINAL DE CHAMPION LIVERPOOL VS TOTENHAM;92331290;Rosas;1;1500;1
34674206;Habitación doble. FINAL CHAMPIONS LEAGUE;175597786;Peñagrande;2;500;1
34674883;Precioso Apartamento con excelente ubicación.;261573634;Opañel;1;96;1
34675715;Room for Champions League Final close to Wanda;198894107;Arapiles;2;150;1
34676480;Piso fresco con terraza frente Madrid Rio Matadero;254528533;Chopera;1;127;10
34677096;Design & Cosy Flat next to Retiro Park;100020528;Ibiza;1;140;2
34677409;Habitación conectada en metro con estadio Wanda;90186677;Lista;2;440;2
34677502;Private Room 2 beds - 9min to Wanda Metropolitano;245625055;Ciudad Jardín;2;1100;1
34677711;☆ PRIVILEGED SPOT //2 BDRM - 2 BATH - ✔AC & WiFi;4326117;Sol;1;128;3
34677908;habitación doble con baño privado y desayuno! :);70470607;Castillejos;2;45;1
34678118;PRIVATE ROOM CHAMPION LEAGUE - WANDA METROPOLITAN;261596283;Rosas;2;500;1
34678461;NICE AND CENTRAL ROOM IN FUENCARRAL STREET;168901693;Trafalgar;2;250;1
34678851;2 Rooms to Rent in a Beautiful Area;127581101;Pinar del Rey;2;923;2
34679322;Perfect Location for Champions Final;8349400;Canillejas;2;300;1
34679977;Apartamento Feria Madrid IFEMA, Aeropuerto, Wanda;261607185;Canillas;1;60;2
34680215;Wanda metropolitano Room;261609960;Rosas;2;800;1
34680955;Nice double room with terrace and tv;261154632;Alameda de Osuna;2;750;1
34681185;Charming 1 bed apartment in Central Madrid;17755348;Palos de Moguer;1;350;1
34682940;Apartment Champions League Final;261625433;Guindalera;1;500;1
34683362;CÉNTRO 24h/check in dúplex 30m 1Dor. Parking libre;119206711;San Isidro;1;39;2
34683464;LOFT WANDA METROPOLITANO;261629186;Canillejas;1;70;2
34683545;Champions League- Apartment near Santiago Bernabeu;156049673;Ciudad Universitaria;2;700;1
34684158;"MUY CÉNTRICO 
Luminoso y bien comunicado";143484776;Universidad;1;42;15
34686390;FINAL FUTBOL CHAMPIONS LEAGE 2019;261645357;Buenavista;2;400;2
34686802;"BIEN UBICADA Y ACOGEDORA. 
Espera por ti !";150473901;Alameda de Osuna;2;59;1
34692279;Apartamento en el centro de Madrid interior.;248491259;Universidad;2;58;1
34692471;APARTAMENTO CON AIRE ACONDICIONADO DISEÑO MODERNO;19354392;San Pascual;2;49;1
34694659;Final de la Champions;261597127;Palomeras Bajas;2;1000;1
34695186;Private room with breakfast close to Wanda Stadium;47653773;Rejas;2;500;1
34695279;Private Apartment 2 bedroom - 9min to Wanda Metro;245625055;Ciudad Jardín;1;2200;1
34695817;Room Champ L Final. 4 subway stations.;149258847;Ventas;2;200;1
34696102;Final Champions League;261717006;Castillejos;1;795;1
34697041;Campeones;29037362;Castellana;2;65;1
34697245;Nice apartment for 10 -MADRID- 110 m2;261719462;Embajadores;1;100;3
34697332;Final de la champion 2019;224254637;Casco Histórico de Vicálvaro;2;500;1
34697362;Habitación cerca de Madrid Rio, Matadero.;254528533;Chopera;2;54;3
34697388;CALLE MAYOR Studio (1BR);17499500;Sol;1;58;1
34697419;Reformado piso céntrico perfecto para familias!;7970657;Cuatro Caminos;1;140;7
34698006;Piso en una de las mejores zona de Madrid;261711672;Castellana;1;1000;2
34698251;Cozy & new apartment 10 min by car from Wanda;194913767;Marroquina;1;500;1
34699963;Apartamento junto al WANDA Metropolitano;109430759;Rejas;1;800;2
34701536;Modern Flat with Incredible Views in Madrid Center;62549805;Palacio;1;130;1
34701681;Special for the Champions League Final;261743586;Palos de Moguer;1;1170;1
34701803;Light and spacious double room near the centre;261744706;Delicias;2;414;1
34702469;habitación privada en abrantes;177027976;Abrantes;2;100;1
34705190;Casa en Madrid;261764584;Arcos;1;1200;1
34705197;Apartamento con vistas al Retiro;3986140;Niño Jesús;1;120;30
34705662;Acogedor Estudio Twin 2 adultos 307;232520062;Arapiles;1;34;2
34705800;Apartment Madrid;261768109;Recoletos;1;497;1
34706476;Habitación tranquila cerca de Aeropuerto e Ifema;51343493;Pinar del Rey;2;23;1
34706542;Habitación con baño privado en el centro de Madrid;55307790;Embajadores;2;27;1
34706751;Habitación luminosa;261774184;Vista Alegre;2;31;15
34707071;Plaza Santa Ana, 1 BR, 50 sq.m, 4 people, 1G;105708985;Cortes;1;70;2
34707555;YOUR EXPERIENCE in Madrid. DESIGN. 2 BDR. AC/WiFi;3983613;Cortes;1;90;3
34707598;Habitaciones para la final de la Champions;261779839;Rosas;2;500;1
34707862;Diseño y confort en un moderno apartamento junto al Bernabéu;39215104;Hispanoamérica;1;120;2
34707916;Habitación suite con baño privado para 1 o 2 pers;194487502;Valverde;2;50;1
34708113;Comfy room in Madrid city center;94621594;Trafalgar;2;360;1
34709398;Amazing apartment in Madrid City, Puerta del Sol;99183358;Sol;1;150;2
34710705;Private room 2 beds, room in the center of Madrid;207150483;Delicias;2;450;1
34711198;Pradera San Isidro 2;108573127;San Isidro;1;3000;1
34711592;Olala Go Madrid Apartment Bajos A;129000409;Palomeras Bajas;1;77;1
34712321;Confortable bed in a private room - City center;8031362;Embajadores;2;450;1
34713449;AIRPORT IFEMA WANDA METROPOLITANO PLENILUNIO WIFI;261828827;Rejas;1;41;1
34713829;Final de la Champions League;261597127;San Diego;2;2400;1
34714322;CHAMPIONS APARTAMENT - PLENO CENTRO !;261515228;Embajadores;1;710;2
34715768;Habitación en Madrid Centro;245858117;Embajadores;2;250;2
34716137;SPACIOUS CENTRIC ROOM FOR CHAMPIONS LEAGUE FINAL;261849773;Universidad;2;375;1
34716353;Habitación en Madrid Centro;245858117;Embajadores;2;250;2
34716515;Habitación con baño en zona residencial tranquila;261853919;Peñagrande;2;29;1
34716848;Nice apartment in Madrid city center;144736625;Chopera;1;64;1
34716936;Nice loft duplex with garden 5’to the metro;59790723;Simancas;1;145;1
34717928;Final Champions, double room;261864609;Lucero;3;900;1
34720082;Final champions habitación doble;137687275;Salvador;2;400;1
34725485;Trendy & Charming Apt BEST LOCATION;261922204;Embajadores;1;87;2
34727099;"Habitación cama de matrimonio;coqueto apartamento";261930825;Los Angeles;2;35;1
34729177;CHAMPIONS LEAGUE 2019 STADIUN WANDA METROPOLITANO;16910094;Arcos;2;790;2
34729793;Final de la Champions League;261597127;Palomeras Bajas;2;4000;1
34730250;Loft en Madrid;87292124;Imperial;1;1000;2
34731046;Luxury appartment in Madrid Chueca;27653712;Justicia;2;2000;1
34731088;Madrid Centro Puerta del Sol Apartamento;48222882;Sol;1;299;2
34731205;Viva la Alegria;8234300;Embajadores;2;31;2
34731469;CHAMPIONS LEAGUE EXCLUSIVE APARTMENT. GYM, POOL.;261950620;Valdefuentes;1;1350;2
34732165;Champions L! Double room close to stadium & center;261387586;Ventas;2;170;2
34732572;Acogedor Estudio 2 adultos 110;232520062;Arapiles;1;35;2
34732888;Cozy and bright flat in Madrid very well located.;43848867;Ventas;1;600;3
34732993;Malasaña Renewed Apartment;261827646;Universidad;1;495;1
34733021;Beautifull apartment in La Latina;261958606;Palacio;1;110;3
34733821;AMAZING & COMFORTABLE ROOM SPECIAL FOR CHAMPIONS;261959192;Cuatro Caminos;2;375;2
34733912;Tu Hogar de Ensueño en el Centro de Madrid;261962548;Cortes;1;69;3
34734214;Modern double room near Wanda Metropolitano;212854261;Pueblo Nuevo;2;560;1
34737025;Luxury Double for Champions, Private bathrm;26430468;Guindalera;2;150;1
34737539;Habitación en Tres Olivos;36138933;Valverde;2;24;1
34737567;Piso Champion league ven y Disfruta;261980903;San Diego;1;1000;1
34737688;Habitación luminosa y amplia para 2;29621082;Ventas;2;16;2
34737871;Madrid the best house final champions 3 rooms;261982013;Trafalgar;1;1400;1
34738146;Habitación Suite (baño privado );133742725;Vallehermoso;2;110;2
34738557;AYALA LOFT;78776620;Goya;1;59;2
34738662;Estudio en el centro de Madrid muy cómodo;153807923;Embajadores;1;70;2
34738867;Habitación Madrid Centro;41175682;Universidad;2;240;1
34740835;2 BEDROOMS, 3 BEDS NEAR SANTIAGO BERNABEU;139880310;Hispanoamérica;2;500;1
34741388;Twin room, well located for the Champions League!;262007632;Guindalera;2;190;1
34742371;Champions League Final - Las Rosas;119465620;Pueblo Nuevo;2;1700;1
34742559;habitación Madrid;142376736;Cuatro Vientos;2;60;2
34743812;Salamanca neighborhood double room with gym 401;132022481;Recoletos;2;39;1
34744215;Oasis in Madrid Centro - ÓPERA - PALACIO REAL;10823189;Palacio;1;130;7
34744621;CERCA A IFEMA, WANDA Y AEROPUERTO Habitación 2pax;60439418;Canillas;2;350;2
34744751;Habitación privada cerca del wanda metropolitano;164157445;Canillas;2;365;1
34745147;King size bedroom in the center;132468188;Universidad;2;1000;2
34745318;Apartamento entero 2 Dor , 5 huéspedes;168286890;Casco Histórico de Vallecas;1;79;1
34746160;PENTHOUSE STUDIO - ATOCHA SKI;258746423;Embajadores;1;50;7
34746209;habitacion cerca de atocha(centro);262040176;San Diego;2;23;2
34747160;Escapada a Madrid !;262047271;Trafalgar;1;600;1
34747265;Magnífica habitación privada en Chamartín II;59885387;Prosperidad;2;15;1
34747673;CHAMPIONS LEAGUE: ESTUPENDO APARTAMENTO;122906346;La Paz;2;500;1
34748569;FULL APARTMENT CHAMPIONS LEAGUE FINAL + TRANSFER!!;262057148;Aluche;1;400;2
34749030;Cómoda habitación en Ciudad de los Ángeles;262060991;Los Angeles;2;20;3
34749835;Big room in perfect location;45822150;Universidad;2;50;2
34749952;Modern Apartment - 1 bedroom;160838594;Berruguete;1;58;3
34750695;Champions league day;11718873;Casco Histórico de Vallecas;1;1050;2
34751158;Mayrit Suite - Unique apartment in downtown!;26732121;Embajadores;1;36;1
34751190;Moderno y confortable, 80 m2 en Barrio Salamanca;222893669;Guindalera;1;150;2
34751430;Habitación doble baño compartido cerca de Atocha;23441165;Numancia;2;20;1
34751544;Hab. doble Baño Privado cerca de Atocha;23441165;Numancia;2;22;1
34751576;PRIVATE ROOM WITH PRIVATE BATHROOM;166750870;Embajadores;2;60;2
34753122;Rooms for the UEFA Champions League;141567370;Embajadores;3;700;1
34759185;Acogedor apartamento en el centro de Madrid;97650515;Cortes;1;650;2
34759482;Habitación en urbanización de lujo en Arturo Soria;261839299;Prosperidad;2;120;6
34762708;Alquiler habitación individual Madrid centro;262156707;Embajadores;3;550;7
34763904;Luxurious apartment in front of the Retiro park;262162235;Jerónimos;1;335;2
34764120;Stylish and Refurbished - 3B 1BT - Lavapies;262161778;Embajadores;1;149;1
34764251;Apartamento moderno bién comunicado;262163097;Ventas;1;56;2
34765343;Habitación con baño privado en barrio Salamanca;38605023;Recoletos;2;245;2
34766007;Estudio en Atocha Renfe;262170508;Palos de Moguer;1;62;18
34766235;Cozy and centrical room ¡Hola Madrid!;262169806;Pacífico;2;24;2
34766382;MAGNÍFICO PISO FINAL CHAMPIONS LIGUE. WIFI.;262172537;Abrantes;1;820;3
34766438;Luminous NEW APARTMENT - 2 Rooms;24446026;Adelfas;1;220;2
34767374;Habitación privada con baño propio;261839299;San Juan Bautista;2;32;1
34768278;WANDA;262181767;Rosas;1;1100;1
34768515;a 8 minutos de IFEMA y aeropuerto .Superconfort.;226039253;Alameda de Osuna;2;32;2
34768648;Aparment for 3 people;262182610;Lista;1;450;3
34768663;Apartamento ideal champions league;221341985;Vallehermoso;2;450;1
34769560;Habitación con excelente comunicación;262189513;Palos de Moguer;2;60;15
34770008;Flat madrid cortes, 2G , 1 hab 50 sq.m, 4 people;105708985;Cortes;1;80;2
34770100;NICE APARTMENT FOR 6 IN HEART OF MADRID;42679101;Cortes;1;450;3
34770768;Habitación +Transfer;261395134;Timón;2;440;1
34770910;ALQUILO MI ESTUDIO EN PLENO CENTRO DE MADRID;106303806;Embajadores;1;400;1
34771105;P&E Apartment;262054578;Trafalgar;2;350;1
34771835;Private Room in the heart of Madrid;6107912;Fuente del Berro;2;60;2
34772870;David's Home: 15 min to Wanda stadium;262208718;Ventas;1;500;2
34773226;FULL APARTMENT CHAMPIONS LEAGUE FINAL + TRANSFER;262057148;Aguilas;1;500;1
34773899;Apartamento a estrenar a pasos de la Plaza Mayor;256387985;Palacio;1;580;2
34774177;bonita habitación en piso muy acogedor;19195823;Ventas;2;23;2
34774390;FANTASTIC APARTMENT, NEWLY RENOVATED;262219491;Ventas;1;239;1
34774662;Room for Champions League final in Madrid;202882466;Arapiles;2;400;2
34775860;Final Champions League Wanda Madrid'19;94158241;Rejas;2;350;1
34777058;Nuevo de lujo en Puerta del Sol, 5* II 3 WC;51592261;Sol;1;256;2
34778192;2 Private Queen Rooms - CHUECA, Heart of madrid;262240950;Justicia;2;330;2
34778646;Private and quiet Guest House;28868759;Nueva España;1;50;3
34778949;Alojamiento en centro de madrid.;33642091;Los Angeles;2;15;1
34778984;Final de la Champions League;261597127;Palomeras Bajas;2;3000;1
34779054;Precioso apartamento;262246929;Cuatro Caminos;1;90;2
34779398;Final de la Champions League;261597127;San Diego;2;1400;1
34780442;Nice room in the heart of Madrid, la Latina;128873584;Embajadores;2;50;1
34781379;DOUBLE ROOM - Champions final, near Wanda+TRANSFER;262263880;Casco Histórico de Vicálvaro;2;400;1
34781453;Apartamento en pleno centro de Madrid;247390412;Almagro;2;130;1
34781860;COZY APARTMENT FOR THE CHAMPIONS LEAGUE;1033302;Justicia;1;1000;2
34782141;Cozy & Central apartment in Madrid;51939140;Embajadores;1;36;4
34782163;Hermoso apartamento en Madrid;122717628;Cortes;1;700;1
34783049;Lux Two rooms apartment at chamberi;73509978;Trafalgar;1;900;1
34783777;BIG AND CENTRAL ROOM IN FUENCARRAL STREET;168901693;Trafalgar;2;350;1
34784274;Nice double bedroom in the city center of Madrid;132468188;Universidad;2;276;1
34784736;Descansa en un ambiente tranquilo familiar;251959163;San Diego;2;20;1
34784755;Habitación doble para dos personas con terraza.;261354796;Opañel;2;300;1
34784845;Twin bedroom in the city centre.;1172225;Arapiles;2;25;14
34791070;Room for 2 with private bath for Champions League;12527142;Rios Rosas;2;400;1
34792259;Espectacular apartamento en pleno barrio Salamanca;251241157;Recoletos;1;1160;1
34792915;CoV19 Free Sunny Cozy Apt. Historic District - Sol;4975799;Sol;1;73;1
34796669;Bedrooms close to Wanda Metropolitano;49642755;Rosas;2;700;1
34797395;Couple Bedroom close to Wanda Metropolitano;49642755;Rosas;2;400;1
34798258;Chalet genial WANDA UEFA Champions League Final;102325343;Peñagrande;1;2600;2
34798302;Room near the center of Madrid!!;262367102;Media Legua;2;100;1
34798607;Best location 15 min to center and 15 m to airport;12999006;Ventas;1;45;3
34800112;City Center Champions League Final;261954396;Palacio;1;620;1
34800115;Piso en Madrid rio. Madrid. Avenida del Manzanares;262378847;Puerta del Angel;1;300;1
34800354;ALGUILO HABITACION - Orgullo/19 - Solo chicas (2);262379421;Palos de Moguer;3;150;3
34801438;Appartment well connected to Wanda Stadium;1022784;Concepción;1;750;2
34802788;UCL. Close to Wanda metropolitano and airport;262393985;Alameda de Osuna;2;600;1
34804056;Splendid Apartment in the best area of Madrid;77732125;El Viso;1;700;2
34804179;Single room Atocha (Madrid Central St);116071357;Delicias;2;52;1
34804386;Champions.Estudio 38m`.Plaza Castilla.;261874251;Valdeacederas;1;850;2
34804578;Habitación a 20 mins del estadio wanda metropolita;168855435;Canillejas;2;400;1
34804677;Bedroom to Champions League final near Wanda;192542443;San Pascual;2;200;1
34804715;Comfortable 1BR/1BA apartment in Chueca;231647798;Justicia;1;76;1
34804759;Alquilo habitación;262405800;Pueblo Nuevo;3;300;3
34804979;10 minutes walking to Wanda Metropolitano Stadium.;68478055;Simancas;1;2000;1
34805121;Habitación Madrid Narvaez;51681688;Ibiza;2;600;2
34805315;FOR RENT ROOMS FINAL CHAMPIONS LEAGUE 1 OF JUNE.;39357836;Rejas;2;600;1
34805950;Wanda Tampico;262413026;Salvador;2;1000;1
34806169;Cozy room;262219491;Ventas;2;55;1
34806436;Clean and practical room;262219491;Ventas;2;40;1
34806811;Piso finde Champions 1.200 eur a 3 km Wanda;235179827;Pueblo Nuevo;1;1500;1
34807229;APARTAMENTO CON ENCANTO EN SOL - MADRID #A;262418161;Sol;1;82;2
34808240;Comfortable room near to Madrid Center- Nice View!;70989505;Lucero;2;20;1
34808364;Final Champions Pizarro;119441746;Universidad;1;900;2
34808705;Cerca a las canchas de sanfermin;262428861;Los Angeles;2;85;1
34808722;CITY CENTER GRAN VÍA APARTMENT 1;143666717;Sol;1;50;3
34809829;Apartamento FINAL CHAMPIONS WANDA METROPOLITANO.;262439101;Hellín;1;50;1
34810084;Double bedroom & private bathroom in city centre;56827812;Universidad;2;164;1
34810158;Private apartment in central Madrid;69095745;Guindalera;1;300;1
34810205;Ideal visitar Madrid;27369448;Puerta Bonita;2;70;2
34810971;Accommodation Madrid Champions League Final 2019;46753958;Apostol Santiago;2;600;1
34811052;Habitaciones en Barrio de las Letras;262446706;Cortes;2;900;2
